tree_cover,nbart_blue_temporal_median,nbart_blue_temporal_std,nbart_blue_focal_mean,nbart_blue_focal_std,nbart_green_temporal_median,nbart_green_temporal_std,nbart_green_focal_mean,nbart_green_focal_std,nbart_red_temporal_median,nbart_red_temporal_std,nbart_red_focal_mean,nbart_red_focal_std,nbart_red_edge_1_temporal_median,nbart_red_edge_1_temporal_std,nbart_red_edge_1_focal_mean,nbart_red_edge_1_focal_std,nbart_red_edge_2_temporal_median,nbart_red_edge_2_temporal_std,nbart_red_edge_2_focal_mean,nbart_red_edge_2_focal_std,nbart_red_edge_3_temporal_median,nbart_red_edge_3_temporal_std,nbart_red_edge_3_focal_mean,nbart_red_edge_3_focal_std,nbart_nir_1_temporal_median,nbart_nir_1_temporal_std,nbart_nir_1_focal_mean,nbart_nir_1_focal_std,nbart_nir_2_temporal_median,nbart_nir_2_temporal_std,nbart_nir_2_focal_mean,nbart_nir_2_focal_std,nbart_swir_2_temporal_median,nbart_swir_2_temporal_std,nbart_swir_2_focal_mean,nbart_swir_2_focal_std,nbart_swir_3_temporal_median,nbart_swir_3_temporal_std,nbart_swir_3_focal_mean,nbart_swir_3_focal_std,EVI_temporal_median,EVI_temporal_std,EVI_focal_mean,EVI_focal_std,NDVI_temporal_median,NDVI_temporal_std,NDVI_focal_mean,NDVI_focal_std,GRNDVI_temporal_median,GRNDVI_temporal_std,GRNDVI_focal_mean,GRNDVI_focal_std,y,x,tile_id,year
1.0,214.0,111.50947,220.03703,13.393846,319.0,102.27532,326.95062,19.631227,294.5,124.564445,297.75308,30.781185,542.5,137.2699,551.5494,39.81241,1268.0,134.15198,1278.2222,44.821762,1415.0,138.27669,1443.6173,46.1005,1515.0,147.00911,1519.7839,77.45632,1589.0,163.14697,1601.0061,54.498966,1114.5,234.16214,1119.6234,94.95316,594.0,140.18394,598.0,64.39458,1.8150506,0.41535068,1.8298769,0.12613116,0.6777772,0.07618398,0.6679587,0.024099732,0.6956563,0.036865525,0.6930463,0.007522025,6089255.0,702775.0,g2_017_binary_tree_cover_10m,2020
1.0,232.0,108.03914,248.21605,16.628115,332.5,100.98209,371.92593,28.140703,326.5,122.352844,373.00616,35.704266,635.0,149.70654,638.0185,77.240456,1240.0,122.24594,1333.1914,106.63811,1375.5,163.04202,1485.9568,104.46958,1446.5,163.77138,1564.7037,107.21658,1527.5,187.48984,1643.463,112.64021,1330.5,266.67163,1322.5802,122.75378,750.5,166.77269,745.1235,92.33439,1.6855342,0.32214335,1.605756,0.123409875,0.62787217,0.069597706,0.62093616,0.028063964,0.680429,0.03415658,0.6798631,0.011565472,6089255.0,702835.0,g2_017_binary_tree_cover_10m,2020
1.0,232.5,107.32698,323.9321,128.89445,340.0,100.32616,497.84567,229.49013,325.5,121.45611,557.4568,331.07086,569.0,137.91986,854.00616,365.37735,1238.0,124.67893,1543.0802,374.97815,1405.5,149.28922,1689.0186,368.20255,1471.5,157.73476,1772.8641,421.367,1536.5,173.74178,1849.2963,366.64465,1315.0,230.41623,1623.2284,456.30515,728.5,145.20654,975.7963,354.00522,1.6545935,0.29661423,1.3736106,0.3952512,0.63326156,0.06997779,0.5617913,0.10136659,0.68084115,0.033862133,0.66069055,0.031702936,6089265.0,702865.0,g2_017_binary_tree_cover_10m,2020
0.0,601.5,114.115074,505.08643,100.98175,947.0,119.01367,808.44446,170.14069,1103.5,205.56758,926.8333,247.30238,1753.0,199.1271,1394.0802,267.26855,2486.5,282.51837,2218.0,311.09436,2634.0,256.14618,2370.6914,308.13235,2708.5,271.3625,2492.7715,357.27405,2852.0,264.10428,2575.8457,333.6288,2930.0,410.89716,2435.0618,396.6837,1987.0,392.68558,1560.6791,307.52383,0.8639232,0.2117832,1.0288551,0.27659374,0.43667156,0.087324165,0.47710273,0.087081686,0.6113608,0.025889516,0.62581885,0.025921931,6089255.0,702915.0,g2_017_binary_tree_cover_10m,2020
0.0,572.5,128.93163,536.3457,66.668884,909.5,126.71797,857.5309,105.64057,952.5,228.83418,950.2469,176.16306,1528.5,188.57616,1488.0493,109.60034,2508.0,320.41592,2380.2715,119.69735,2710.0,285.59726,2540.3765,118.4153,2834.5,314.76886,2690.9321,181.55908,2911.5,299.83493,2787.2222,138.04372,2786.0,437.91983,2653.3582,152.41985,1781.5,433.69727,1685.5371,145.30249,1.1126623,0.31183955,1.0732623,0.239726,0.5014765,0.11143694,0.49113217,0.07379387,0.6191932,0.03248732,0.6248334,0.023177596,6089245.0,702935.0,g2_017_binary_tree_cover_10m,2020
0.0,551.0,127.80754,502.7963,56.176643,903.0,131.77615,784.0123,103.628876,983.0,243.3745,860.1852,124.693665,1528.0,193.91953,1388.037,114.069115,2436.0,308.79858,2269.7532,165.61018,2624.5,279.69583,2452.0864,152.87146,2883.5,311.4934,2599.8643,256.05573,2874.5,298.0237,2720.6543,167.9039,2767.5,462.7772,2609.1604,144.72806,1794.0,462.71332,1656.8641,112.71681,1.0221751,0.30190152,1.1522119,0.15652552,0.48642033,0.1136807,0.5129809,0.04764674,0.6252618,0.033132598,0.6362833,0.017716477,6089255.0,702975.0,g2_017_binary_tree_cover_10m,2020
1.0,397.5,110.091354,514.6852,84.60197,575.0,98.63899,772.1173,136.97804,632.5,147.43338,875.2593,201.2959,1325.0,148.05154,1316.9012,136.39268,2107.5,211.49867,2092.4753,156.70197,2338.5,205.45764,2280.395,157.93677,2465.0,262.36908,2448.926,255.13063,2606.0,228.9697,2541.7346,173.03438,2599.0,335.3092,2574.6482,181.29327,1723.5,303.7312,1670.2161,164.11913,1.4558668,0.26944342,1.0817174,0.24274437,0.5975001,0.08621954,0.48325473,0.07900536,0.6833606,0.03713442,0.62775165,0.02605121,6089265.0,703015.0,g2_017_binary_tree_cover_10m,2020
0.0,474.0,133.14073,519.29626,83.13607,762.0,134.41638,777.4383,145.83101,752.5,234.58554,891.2778,215.96474,1364.0,183.9871,1294.4382,153.63286,2409.0,352.69315,2019.7654,173.17374,2584.5,308.4979,2204.7039,165.69946,2745.0,329.9167,2346.1729,249.97264,2895.5,322.58075,2455.0618,187.43639,2705.5,481.26318,2553.0432,201.14325,1661.5,471.1854,1655.1852,198.57167,1.3810678,0.33762947,1.0286252,0.2759116,0.57709944,0.11467109,0.46116582,0.088627845,0.647207,0.035699543,0.61718684,0.02953241,6089255.0,703075.0,g2_017_binary_tree_cover_10m,2020
1.0,414.5,131.16165,514.08026,92.028946,558.0,157.84756,771.4506,160.33653,652.0,224.74467,899.4074,245.10825,1116.5,153.83241,1274.7098,132.24548,1801.0,161.76694,1954.1605,149.03812,1989.0,202.70206,2126.679,159.20103,1772.5,348.44485,2265.1172,258.97235,2231.5,222.19684,2366.963,196.31279,2396.5,350.23376,2508.185,147.10614,1524.5,284.48584,1642.4753,166.97023,0.9989222,0.22462434,0.96991825,0.3126489,0.43545306,0.07119566,0.44192573,0.1022335,0.6146765,0.028388461,0.6115371,0.033644576,6089265.0,703105.0,g2_017_binary_tree_cover_10m,2020
0.0,630.5,116.22631,552.7963,96.406166,953.0,131.87737,822.679,167.13335,1150.0,206.2527,994.6358,220.99304,1442.5,163.69704,1370.8889,213.53217,2012.0,200.46262,1978.4506,225.53998,2221.5,195.76218,2150.0125,230.03098,2324.0,239.02266,2281.1914,312.62152,2426.5,203.51408,2385.858,246.61125,2856.0,380.3841,2687.216,328.00073,1979.0,352.6997,1821.4814,280.3186,0.7118397,0.16887584,0.8435098,0.18431011,0.35030103,0.06514297,0.40474617,0.058970623,0.5699537,0.019898895,0.6020659,0.022448217,6089255.0,703155.0,g2_017_binary_tree_cover_10m,2020
0.0,600.0,114.45001,557.4259,105.87947,861.5,131.88948,832.3642,185.60172,1070.5,194.32025,997.80865,255.39949,1209.0,151.05411,1420.2284,248.43607,1834.5,197.54471,2056.5864,270.81516,2041.5,178.34271,2234.5679,267.67267,2354.5,247.41748,2369.6975,346.036,2314.0,202.82996,2484.685,281.07086,2619.5,367.23816,2753.426,365.30975,1690.5,319.0432,1865.537,319.33743,0.8417003,0.17841037,0.8893719,0.20682961,0.39940348,0.06976643,0.42159015,0.06624527,0.59531784,0.023982754,0.6085417,0.02396653,6089265.0,703175.0,g2_017_binary_tree_cover_10m,2020
0.0,572.5,148.42297,570.94446,70.56237,869.5,169.91199,863.4259,112.15918,1014.0,265.53986,1037.8704,180.2624,1433.0,250.6313,1485.9259,133.52649,2188.5,372.7107,2197.963,114.07844,2354.0,313.48428,2364.8025,125.001434,2704.0,349.14594,2522.79,193.63885,2677.0,309.43832,2623.2778,145.48724,2802.5,556.64996,2779.7468,224.68405,1887.0,542.63293,1885.6296,198.28261,1.0119362,0.24340954,0.8875661,0.2146709,0.47034052,0.09906793,0.42724985,0.07297094,0.6299534,0.035716243,0.61477363,0.02472259,6089265.0,703225.0,g2_017_binary_tree_cover_10m,2020
0.0,655.5,143.04857,538.40125,90.85055,977.5,164.41801,806.2099,154.20299,1307.0,253.16005,962.4815,242.51662,1577.0,188.44916,1386.7284,190.61589,2131.0,243.60722,2110.1729,186.33559,2360.0,210.98177,2288.494,188.3296,2541.0,249.27628,2437.0864,234.74707,2620.0,226.71286,2533.9136,188.9048,2858.5,422.53516,2576.3271,272.10587,2047.0,412.00702,1718.9938,230.72261,0.61981165,0.16241081,0.94765383,0.2502473,0.34132135,0.07581368,0.44503397,0.076308995,0.59804034,0.027409391,0.622305,0.024256079,6089255.0,703275.0,g2_017_binary_tree_cover_10m,2020
0.0,485.0,137.74713,559.4877,69.10289,768.5,148.96794,843.8889,104.70887,845.5,255.13664,991.62964,181.92343,1515.5,215.09427,1428.8704,136.64713,2334.5,323.3295,2146.7346,114.301735,2491.0,271.7105,2323.2961,90.85601,2596.5,287.3684,2489.2468,170.23686,2724.5,283.14688,2566.6604,101.84551,2823.5,560.1816,2609.5125,217.41907,1816.5,549.8308,1743.9753,198.6684,1.1499698,0.2983296,0.932501,0.20809098,0.5221189,0.11131742,0.43950903,0.06702177,0.6361741,0.035027362,0.61568135,0.018901171,6089265.0,703305.0,g2_017_binary_tree_cover_10m,2020
0.0,543.0,139.57585,604.2037,119.574554,877.5,153.88258,888.2901,139.20885,997.5,268.3196,1033.0925,195.53458,1515.5,225.29027,1446.6729,139.55286,2270.0,301.07037,2094.9568,168.2375,2408.5,257.1817,2260.5432,173.96904,2530.0,279.06042,2411.71,260.79922,2666.5,275.53732,2492.2283,217.93452,2752.5,553.6434,2590.1914,237.06197,1821.5,541.6656,1776.7963,153.8868,0.8650255,0.27832973,0.886994,0.24064276,0.4409914,0.10626699,0.40861243,0.10407153,0.6115681,0.031456232,0.5957082,0.0482838,6089245.0,703335.0,g2_017_binary_tree_cover_10m,2020
1.0,557.0,106.63281,589.4259,134.94524,805.5,113.025955,854.5617,192.4369,968.5,169.6072,991.64813,264.30304,1431.5,171.42961,1368.4321,188.941,2163.5,229.02188,1982.821,168.6476,2356.0,221.82568,2155.8518,197.92917,2641.0,300.78506,2286.0925,304.86447,2658.0,234.52808,2371.4011,226.65468,2810.5,376.96832,2461.815,274.9192,2043.0,362.9521,1697.3518,248.97325,0.9467846,0.1843818,0.8914099,0.2744147,0.44774467,0.06847723,0.39781594,0.09500016,0.6379553,0.032589555,0.5885958,0.045587417,6089255.0,703385.0,g2_017_binary_tree_cover_10m,2020
0.0,608.0,140.13055,557.78394,107.29423,962.0,157.02948,814.53705,172.51843,1091.0,262.9877,915.62964,251.39618,1394.0,194.5539,1287.858,195.16412,2222.0,309.66525,1935.8334,222.94365,2498.0,275.12857,2111.2407,257.95337,2677.5,267.23734,2249.6357,386.12613,2794.0,291.57452,2324.1604,295.67365,2665.0,478.20038,2281.0742,356.5444,1711.0,430.04373,1538.1482,305.7916,0.8848067,0.25732395,0.97694343,0.30469003,0.41835976,0.09722905,0.41971105,0.097712375,0.6006603,0.029799089,0.59167343,0.048969544,6089255.0,703425.0,g2_017_binary_tree_cover_10m,2020
0.0,591.0,118.16124,566.5617,140.8297,901.5,120.84019,792.0,176.91725,1061.5,199.89822,884.7407,204.63077,1396.0,172.98433,1206.963,160.88783,1850.0,207.72719,1784.5988,227.61272,1966.5,270.76514,1932.1111,264.5412,2254.5,276.36264,2017.4259,385.15225,2073.0,286.17108,2129.3086,311.2652,2062.0,330.31097,2063.29,239.801,1459.5,282.37872,1409.4198,191.63503,0.6902664,0.21027903,0.9374909,0.2892623,0.348845,0.08369187,0.38708287,0.12147628,0.56549686,0.02748969,0.5743773,0.06154218,6089265.0,703465.0,g2_017_binary_tree_cover_10m,2020
1.0,415.0,130.57794,487.51236,90.81885,557.5,153.15381,676.53705,136.3512,657.5,198.11952,782.2099,164.351,1034.5,177.52141,1087.1914,131.5233,1677.5,174.92896,1664.1481,114.4121,1784.0,239.56645,1811.4506,125.1015,1796.0,330.09756,1896.3704,228.12935,2007.0,246.14246,2002.5802,136.9918,1899.0,347.4698,1933.8271,133.90485,1207.5,261.3399,1268.8334,129.09518,1.0670505,0.27150702,0.9633171,0.24546592,0.46238887,0.06614697,0.4112998,0.08779689,0.62589425,0.031492468,0.5976948,0.045213092,6089265.0,703505.0,g2_017_binary_tree_cover_10m,2020
1.0,387.0,120.93099,458.04938,69.367226,507.5,127.635,665.32715,111.1929,595.0,168.63431,726.2407,144.20328,1029.5,168.79797,1139.4259,141.32593,1760.0,183.46393,1908.9012,218.245,1971.5,212.8452,2102.2036,231.34846,1988.5,232.1217,2209.4878,299.75723,2146.0,246.47339,2332.0679,226.49823,1985.0,364.8909,2128.0618,236.64967,1262.0,299.6156,1343.8086,204.38487,1.2693179,0.2451961,1.1920424,0.21367717,0.54481936,0.069367744,0.50351435,0.06091167,0.6683831,0.03326276,0.63246095,0.022224138,6089245.0,703555.0,g2_017_binary_tree_cover_10m,2020
1.0,402.5,132.11581,549.43207,99.14891,639.5,138.50099,811.1173,158.7624,640.5,222.70227,900.6049,204.28946,1226.0,180.9355,1330.5309,222.26024,2202.0,262.98926,2126.889,277.5416,2400.5,300.3081,2320.0125,292.11493,2259.5,307.3549,2442.1357,355.08685,2640.0,313.3164,2551.8396,309.11746,2280.5,474.492,2400.4382,340.29758,1444.0,435.14798,1588.9321,280.67654,1.2763819,0.3823697,1.0646348,0.24793786,0.55645853,0.109173596,0.46442628,0.08123163,0.65339804,0.03749066,0.6139433,0.032601226,6089255.0,703585.0,g2_017_binary_tree_cover_10m,2020
0.0,936.0,120.647194,762.6975,186.0399,1114.0,144.33282,1004.01855,150.29352,1202.5,169.01822,1072.4877,149.0107,1391.0,174.96254,1380.0988,71.85369,1796.5,191.08032,1947.5,293.43762,1859.0,209.53351,2060.0679,358.9709,1739.0,220.7389,2120.8643,398.04233,2002.0,227.32594,2204.1914,443.79047,2244.0,319.23932,2162.0557,299.75916,1775.5,297.65045,1608.5802,107.52888,0.66467047,0.32315606,0.84142,0.23930039,0.15525189,0.04709247,0.3086339,0.1396533,0.44520128,0.022702934,0.5164686,0.083523095,6089245.0,703635.0,g2_017_binary_tree_cover_10m,2020
0.0,1034.5,192.29158,865.679,125.00638,1238.0,248.42871,1075.3889,115.09126,1245.0,277.51984,1132.6543,132.75002,1345.0,238.1547,1330.7778,134.97464,1738.0,304.90442,1678.8766,346.0849,1793.5,313.24292,1741.7098,420.1832,1450.0,359.7298,1762.2963,470.93726,1875.5,317.2754,1812.4814,489.2888,1913.0,327.109,1904.1049,332.1959,1575.5,282.27643,1533.4877,189.83339,0.45299017,0.35291725,0.68632203,0.29722267,0.0610933,0.051349834,0.19647472,0.13858566,0.37428528,0.03471071,0.45069575,0.07186978,6089265.0,703675.0,g2_017_binary_tree_cover_10m,2020
0.0,888.5,142.7778,761.46295,200.15572,1012.5,176.81436,964.12964,178.21318,1046.0,194.06526,970.5741,240.38708,1068.0,178.36986,1214.5,116.24687,1153.0,175.14998,1668.6729,387.48117,1182.5,182.44356,1756.6482,478.38968,1184.5,229.36905,1756.4445,542.8358,1170.0,182.27501,1840.3148,562.2612,1269.0,213.05319,1660.2222,215.96051,1075.5,183.17513,1256.5618,170.57834,0.40379313,0.3754068,0.85877985,0.51893485,0.06975658,0.044144012,0.26154003,0.22311285,0.38466716,0.024290416,0.47515047,0.10542474,6089245.0,703715.0,g2_017_binary_tree_cover_10m,2020
1.0,536.5,158.29793,628.73456,203.27882,846.0,181.62509,877.6976,195.51944,819.0,250.97093,892.7037,276.2878,1209.0,215.23819,1259.1543,121.3206,2268.0,357.58203,1958.2654,409.0688,2519.0,371.69724,2116.79,505.96848,2435.5,415.39282,2181.0679,619.0049,2732.0,393.86102,2285.315,604.44464,1903.0,453.29538,1899.1605,301.84583,1120.0,374.84064,1280.8025,203.83817,1.2816972,0.35500073,1.0856627,0.5588881,0.50043017,0.10926565,0.4007015,0.2249595,0.595083,0.041402455,0.55282724,0.10259312,6089255.0,703745.0,g2_017_binary_tree_cover_10m,2020
0.0,562.5,189.81287,541.5926,105.43171,902.5,217.72691,828.43207,150.57527,887.0,354.26144,862.2099,182.56529,1304.5,296.15338,1329.0679,136.62724,2419.0,434.17133,2204.111,208.28358,2708.5,481.9558,2423.9875,254.9027,3225.0,566.0931,2593.463,381.81158,2964.5,507.0817,2678.5803,292.66235,2302.5,636.8822,2180.4875,247.19072,1348.0,561.9877,1382.1543,184.50893,1.3958273,0.4802916,1.2501606,0.24786444,0.5789405,0.13532005,0.50744206,0.08114084,0.63652027,0.043901097,0.61615425,0.037810877,6089265.0,703775.0,g2_017_binary_tree_cover_10m,2020
0.0,500.5,229.27406,476.5432,42.158463,844.5,262.10974,788.44446,76.282745,875.0,481.97412,753.0494,108.70121,1460.0,441.47314,1304.2654,93.62584,2553.5,557.7677,2464.3396,218.27202,2852.0,633.23065,2808.6975,281.66086,2909.0,665.67505,2994.506,354.92072,3170.5,632.0568,3143.2778,288.84418,2330.0,971.45776,2157.1296,111.18451,1322.5,888.2225,1227.142,115.819595,1.2171812,0.80350536,1.4598494,0.2318259,0.5339242,0.20932725,0.5958977,0.06653979,0.62495804,0.07132021,0.6507489,0.021698862,6089255.0,703835.0,g2_017_binary_tree_cover_10m,2020
0.0,468.5,179.43405,470.06174,49.022152,804.0,194.262,796.4877,80.716385,643.0,376.1456,729.0123,121.98012,1359.0,346.96045,1303.5,103.001015,2725.0,645.4019,2546.4875,132.04532,3237.5,747.5753,2916.8086,198.15552,3778.5,756.14825,3109.1667,324.64447,3642.5,764.1952,3242.6296,240.62766,2193.0,835.4889,2147.2036,146.97728,1162.5,745.2391,1180.105,122.088524,1.8246977,0.6651874,1.5558087,0.2503694,0.71067107,0.18324189,0.62038165,0.06602776,0.68346566,0.058002308,0.6557218,0.025003819,6089265.0,703865.0,g2_017_binary_tree_cover_10m,2020
0.0,508.0,160.93289,490.26544,52.856308,839.5,172.7995,794.5185,86.257324,784.0,321.98145,739.03705,119.63988,1190.5,257.37708,1233.5555,113.95146,2525.5,450.95667,2359.426,183.39049,2770.5,545.7204,2666.3147,216.43738,3086.5,693.19495,2837.3025,278.3989,3083.0,590.84595,2936.895,256.8236,2055.5,645.8,2065.3025,193.76842,1156.0,555.71545,1191.3148,129.99419,1.5771761,0.66892,1.5250944,0.21678735,0.6038535,0.16570301,0.5896821,0.0555229,0.64309597,0.055588435,0.6350083,0.019563258,6089255.0,703915.0,g2_017_binary_tree_cover_10m,2020
1.0,449.5,151.21307,360.06174,238.88797,723.0,168.81175,609.23456,265.5702,692.0,269.5393,567.1235,265.04233,1123.5,236.79115,963.9815,321.06165,1955.5,342.23856,1912.395,502.8333,2131.0,370.29327,2140.4443,545.6541,2317.5,418.15808,2277.9136,619.79047,2337.5,395.13766,2362.9197,593.8647,1843.0,484.94547,1651.6481,464.37692,1185.0,399.77954,955.83954,323.8075,1.2660387,0.7865212,1.3583152,0.301674,0.55329776,0.12969221,0.4945899,0.10749747,0.6171645,0.044114783,0.5850142,0.05734761,6089255.0,703945.0,g2_017_binary_tree_cover_10m,2020
1.0,217.0,121.88861,-190.82716,535.3974,302.0,111.53586,-126.83951,576.2067,264.0,116.70929,-163.77777,553.28424,494.0,128.84169,-3.6666734,657.2416,1226.0,96.63647,520.92596,1000.8958,1362.0,94.03774,625.5432,1068.628,1385.0,106.41866,677.0864,1099.7769,1512.0,103.94756,725.321,1133.4188,979.0,168.25464,302.16052,861.7152,514.0,100.92241,-11.222222,655.2106,1.9487863,1.8108774,1.4082302,0.9340658,0.6788875,0.082114264,0.47280708,0.31130117,0.68376523,0.04894535,0.57668,0.16066769,6089215.0,702035.0,g2_017_binary_tree_cover_10m,2020
1.0,205.0,116.74821,214.81482,6.7152615,289.0,108.47202,312.5432,14.462437,235.0,125.08925,259.12347,13.095263,482.0,127.04569,503.50616,18.563986,1238.0,87.38361,1291.753,44.91505,1401.0,95.36077,1445.0247,52.283028,1397.0,117.65181,1522.1359,82.94302,1523.0,110.616486,1598.1111,61.079597,949.0,164.3612,977.30865,36.110836,469.0,98.202866,494.8395,21.31309,2.1394053,0.619975,2.0823536,0.08772192,0.70698255,0.086013116,0.705544,0.014171742,0.6973545,0.04468489,0.6977794,0.005984607,6089215.0,702065.0,g2_017_binary_tree_cover_10m,2020
1.0,214.0,121.779236,219.88889,9.699078,320.0,110.77982,322.37036,15.949011,262.0,125.639565,269.32098,15.783477,542.0,122.20747,528.1111,19.457483,1352.0,93.17273,1327.2098,40.040306,1503.0,87.86761,1477.8518,42.191383,1553.0,111.49792,1549.5679,79.454704,1689.0,90.84253,1635.4073,53.051155,1055.0,168.90793,1022.38275,33.232597,530.0,98.48346,519.4815,20.50324,2.1126523,0.7609603,2.0444908,0.078247905,0.7139614,0.08554613,0.70143974,0.012993511,0.6978968,0.04558634,0.69562256,0.0074710427,6089225.0,702105.0,g2_017_binary_tree_cover_10m,2020
1.0,236.0,117.85578,249.25926,39.75495,352.0,106.82753,373.51852,72.73434,295.0,112.566605,339.67902,100.42653,552.0,119.11978,609.9753,100.87146,1353.0,102.59652,1401.5062,98.07941,1503.0,80.977394,1545.4075,100.10025,1698.0,104.553246,1647.4691,159.14247,1672.0,87.5887,1713.5927,113.93934,1057.0,170.22882,1153.1359,160.15355,535.0,107.805756,611.02466,107.64066,1.9554849,0.87957585,1.8719517,0.2407956,0.6923077,0.071195535,0.6672214,0.044038624,0.6970972,0.04196272,0.6844915,0.012661638,6089225.0,702145.0,g2_017_binary_tree_cover_10m,2020
1.0,410.0,126.079216,259.58026,72.55982,640.0,130.46408,389.39505,121.50897,738.0,201.42513,371.46915,175.23738,865.0,131.78806,645.64197,144.94139,1558.0,115.9239,1389.8395,162.324,1710.0,145.94702,1535.21,173.12364,1954.0,259.2875,1624.247,269.1125,1920.0,167.31807,1704.3086,194.50899,1518.0,243.12778,1208.1357,223.6074,911.0,185.23221,664.02466,155.34602,0.9229549,0.25593132,1.7411505,0.4114593,0.45649675,0.07623944,0.6388451,0.08293558,0.6163194,0.02517236,0.6739592,0.025420962,6089205.0,702185.0,g2_017_binary_tree_cover_10m,2020
1.0,214.0,113.26665,249.03703,63.76315,315.0,102.715775,374.37036,101.15703,252.0,123.589836,343.18518,148.0677,507.0,125.089096,597.2593,139.37584,1221.0,76.209625,1341.0247,133.57253,1349.0,128.59012,1488.5432,141.94458,1422.0,134.68121,1584.7284,198.07436,1503.0,140.20499,1648.7407,160.30598,991.0,243.92232,1118.1975,220.79375,534.0,147.2894,609.90125,157.56125,2.0041566,1.1306839,1.824257,0.37789908,0.6848713,0.089949965,0.6535869,0.076290615,0.6861436,0.046354216,0.67698896,0.02393328,6089215.0,702215.0,g2_017_binary_tree_cover_10m,2020
1.0,203.0,108.53122,231.18518,19.65397,305.0,98.73852,348.80246,31.934366,245.0,111.2098,297.30862,43.973793,509.0,98.12761,551.14813,83.78873,1294.0,90.3606,1317.358,75.8811,1458.0,94.5639,1485.0123,84.91131,1537.0,105.85976,1569.6543,77.32983,1620.0,94.2325,1641.321,100.59124,939.0,156.89494,1043.395,151.85321,471.0,102.46652,558.5926,111.09997,2.2000687,1.3345877,2.0010676,0.17157918,0.7289294,0.09231806,0.6890562,0.033610284,0.7053045,0.04915431,0.6890679,0.012015411,6089225.0,702265.0,g2_017_binary_tree_cover_10m,2020
1.0,210.0,108.684006,269.18518,126.3855,332.0,95.13502,408.87656,192.72205,288.0,102.78911,369.93826,230.54001,484.0,106.08626,637.6543,224.47847,1253.0,85.732025,1409.2593,215.56198,1434.0,86.851135,1590.5309,218.69595,1594.0,94.1339,1685.2716,298.05978,1584.0,90.427185,1751.8025,229.20836,977.0,173.84637,1193.2593,363.62787,510.0,102.80109,670.49384,272.1663,1.9501823,0.7960464,1.8551959,0.45423836,0.7008114,0.0812804,0.6599138,0.108036764,0.7008234,0.046166938,0.6776817,0.046817385,6089225.0,702295.0,g2_017_binary_tree_cover_10m,2020
1.0,329.0,105.85754,298.4568,131.98007,514.0,105.57089,453.71606,202.06566,522.0,127.668076,424.35803,234.30373,917.0,105.329636,704.3827,216.51628,1769.0,200.47476,1487.9012,229.53519,1949.0,162.659,1674.6543,237.15102,2037.0,211.01573,1784.642,327.3978,2118.0,140.54305,1839.3704,246.04852,1710.0,178.81563,1314.6173,334.49097,1065.0,137.98825,750.1852,254.82005,1.478665,0.33924955,1.7346976,0.404373,0.59197575,0.08221121,0.6376108,0.09950047,0.66068864,0.03990083,0.67044276,0.045781728,6089215.0,702335.0,g2_017_binary_tree_cover_10m,2020
1.0,212.0,112.4128,232.7037,12.398152,327.0,100.3071,348.95062,22.91976,266.0,111.8351,300.48148,25.49521,520.0,113.26651,567.0,54.95053,1257.0,101.09266,1325.1605,85.86793,1394.0,92.91055,1498.1111,101.68618,1521.0,99.05925,1576.0247,123.544754,1548.0,109.04959,1653.7284,115.820244,979.0,162.31288,1060.6913,107.88077,509.0,99.9382,562.37036,70.564445,1.943474,0.7164279,1.9717464,0.11383367,0.6995013,0.08047112,0.68394667,0.020378673,0.69651973,0.042720784,0.6877476,0.011586449,6089215.0,702395.0,g2_017_binary_tree_cover_10m,2020
